n,app,alg,avg_cume_score
1,RUPEE All-Aligned,TM_AVG,0.49594463804766838972
2,RUPEE All-Aligned,TM_AVG,0.49314336772777299304
3,RUPEE All-Aligned,TM_AVG,0.48976814868186916197
4,RUPEE All-Aligned,TM_AVG,0.48714715669247363227
5,RUPEE All-Aligned,TM_AVG,0.48495994784998425977
6,RUPEE All-Aligned,TM_AVG,0.48291990596238289251
7,RUPEE All-Aligned,TM_AVG,0.48018634835755670958
8,RUPEE All-Aligned,TM_AVG,0.47752676616593909087
9,RUPEE All-Aligned,TM_AVG,0.47546586512108610103
10,RUPEE All-Aligned,TM_AVG,0.47373328662413086020
11,RUPEE All-Aligned,TM_AVG,0.47226880399672301346
12,RUPEE All-Aligned,TM_AVG,0.47092384589799290822
13,RUPEE All-Aligned,TM_AVG,0.46949433426480786701
14,RUPEE All-Aligned,TM_AVG,0.46820124544639254268
15,RUPEE All-Aligned,TM_AVG,0.46701395867219999243
16,RUPEE All-Aligned,TM_AVG,0.46593626648140418284
17,RUPEE All-Aligned,TM_AVG,0.46493057277661563517
18,RUPEE All-Aligned,TM_AVG,0.46396846327298136267
19,RUPEE All-Aligned,TM_AVG,0.46304646598237645185
20,RUPEE All-Aligned,TM_AVG,0.46217022692119442655
21,RUPEE All-Aligned,TM_AVG,0.46135423565489968346
22,RUPEE All-Aligned,TM_AVG,0.46063886402991216800
23,RUPEE All-Aligned,TM_AVG,0.45987415745475433558
24,RUPEE All-Aligned,TM_AVG,0.45914455688313369444
25,RUPEE All-Aligned,TM_AVG,0.45847202516096631462
26,RUPEE All-Aligned,TM_AVG,0.45777204957757119815
27,RUPEE All-Aligned,TM_AVG,0.45714163586505698457
28,RUPEE All-Aligned,TM_AVG,0.45650402610612556081
29,RUPEE All-Aligned,TM_AVG,0.45591504767350980616
30,RUPEE All-Aligned,TM_AVG,0.45534545604862703515
31,RUPEE All-Aligned,TM_AVG,0.45481698157745817844
32,RUPEE All-Aligned,TM_AVG,0.45429523603322706021
33,RUPEE All-Aligned,TM_AVG,0.45378576222235141859
34,RUPEE All-Aligned,TM_AVG,0.45326475261147565439
35,RUPEE All-Aligned,TM_AVG,0.45277897845565689679
36,RUPEE All-Aligned,TM_AVG,0.45230621639216267971
37,RUPEE All-Aligned,TM_AVG,0.45184538299980393765
38,RUPEE All-Aligned,TM_AVG,0.45139816343513025807
39,RUPEE All-Aligned,TM_AVG,0.45096267620839448945
40,RUPEE All-Aligned,TM_AVG,0.45052671255379984782
41,RUPEE All-Aligned,TM_AVG,0.45010633365071852445
42,RUPEE All-Aligned,TM_AVG,0.44971133473301848626
43,RUPEE All-Aligned,TM_AVG,0.44930887314885653994
44,RUPEE All-Aligned,TM_AVG,0.44892970589847318694
45,RUPEE All-Aligned,TM_AVG,0.44855740997155710620
46,RUPEE All-Aligned,TM_AVG,0.44816512665060057853
47,RUPEE All-Aligned,TM_AVG,0.44779419772758250693
48,RUPEE All-Aligned,TM_AVG,0.44744539566634236133
49,RUPEE All-Aligned,TM_AVG,0.44710457541973378589
50,RUPEE All-Aligned,TM_AVG,0.44675335226963623102
51,RUPEE All-Aligned,TM_AVG,0.44642271940929510166
52,RUPEE All-Aligned,TM_AVG,0.44609651107057003150
53,RUPEE All-Aligned,TM_AVG,0.44572872411398282255
54,RUPEE All-Aligned,TM_AVG,0.44541413155407174161
55,RUPEE All-Aligned,TM_AVG,0.44510443926356998998
56,RUPEE All-Aligned,TM_AVG,0.44479066714615156028
57,RUPEE All-Aligned,TM_AVG,0.44448778261828511221
58,RUPEE All-Aligned,TM_AVG,0.44418171269821175576
59,RUPEE All-Aligned,TM_AVG,0.44389256877878718572
60,RUPEE All-Aligned,TM_AVG,0.44358523877836579323
61,RUPEE All-Aligned,TM_AVG,0.44329249811434512215
62,RUPEE All-Aligned,TM_AVG,0.44300712553745635487
63,RUPEE All-Aligned,TM_AVG,0.44271716142551105584
64,RUPEE All-Aligned,TM_AVG,0.44241904579396232099
65,RUPEE All-Aligned,TM_AVG,0.44214012710926925501
66,RUPEE All-Aligned,TM_AVG,0.44187519383762710699
67,RUPEE All-Aligned,TM_AVG,0.44160008543656092558
68,RUPEE All-Aligned,TM_AVG,0.44133309800905901124
69,RUPEE All-Aligned,TM_AVG,0.44105593561218636059
70,RUPEE All-Aligned,TM_AVG,0.44078098276731059347
71,RUPEE All-Aligned,TM_AVG,0.44052718995974967498
72,RUPEE All-Aligned,TM_AVG,0.44026908780598625230
73,RUPEE All-Aligned,TM_AVG,0.44000237165525403284
74,RUPEE All-Aligned,TM_AVG,0.43975510117387202776
75,RUPEE All-Aligned,TM_AVG,0.43950192016313679200
76,RUPEE All-Aligned,TM_AVG,0.43924838763313550343
77,RUPEE All-Aligned,TM_AVG,0.43899420118569913816
78,RUPEE All-Aligned,TM_AVG,0.43875401025068547852
79,RUPEE All-Aligned,TM_AVG,0.43851915398237222997
80,RUPEE All-Aligned,TM_AVG,0.43828716182284443828
81,RUPEE All-Aligned,TM_AVG,0.43803829906618701204
82,RUPEE All-Aligned,TM_AVG,0.43780085220813236456
83,RUPEE All-Aligned,TM_AVG,0.43757538532385522850
84,RUPEE All-Aligned,TM_AVG,0.43734559857066576483
85,RUPEE All-Aligned,TM_AVG,0.43712380406896478564
86,RUPEE All-Aligned,TM_AVG,0.43689477408599566987
87,RUPEE All-Aligned,TM_AVG,0.43667660252742101227
88,RUPEE All-Aligned,TM_AVG,0.43646051034070065132
89,RUPEE All-Aligned,TM_AVG,0.43624193942197933285
90,RUPEE All-Aligned,TM_AVG,0.43602922760088159886
91,RUPEE All-Aligned,TM_AVG,0.43581101355270562516
92,RUPEE All-Aligned,TM_AVG,0.43559989995196509098
93,RUPEE All-Aligned,TM_AVG,0.43538633592292817891
94,RUPEE All-Aligned,TM_AVG,0.43517828964672412612
95,RUPEE All-Aligned,TM_AVG,0.43496544641771528428
96,RUPEE All-Aligned,TM_AVG,0.43476165360592237819
97,RUPEE All-Aligned,TM_AVG,0.43454481827697648741
98,RUPEE All-Aligned,TM_AVG,0.43433689146846148701
99,RUPEE All-Aligned,TM_AVG,0.43413186732643080195
100,RUPEE All-Aligned,TM_AVG,0.43393361986288343414
1,RUPEE Top-Aligned,TM_AVG,0.49116043775465096764
2,RUPEE Top-Aligned,TM_AVG,0.48735589911510028296
3,RUPEE Top-Aligned,TM_AVG,0.48362938191148716127
4,RUPEE Top-Aligned,TM_AVG,0.48112657912500766437
5,RUPEE Top-Aligned,TM_AVG,0.47897381121765405352
6,RUPEE Top-Aligned,TM_AVG,0.47609230217365081527
7,RUPEE Top-Aligned,TM_AVG,0.47328099273871245637
8,RUPEE Top-Aligned,TM_AVG,0.47088020437545773154
9,RUPEE Top-Aligned,TM_AVG,0.46904021557327612947
10,RUPEE Top-Aligned,TM_AVG,0.46726080105524729910
11,RUPEE Top-Aligned,TM_AVG,0.46559462312640846234
12,RUPEE Top-Aligned,TM_AVG,0.46408916932466007294
13,RUPEE Top-Aligned,TM_AVG,0.46272765036090510316
14,RUPEE Top-Aligned,TM_AVG,0.46142135946869135787
15,RUPEE Top-Aligned,TM_AVG,0.46014677260764669230
16,RUPEE Top-Aligned,TM_AVG,0.45906496226789064107
17,RUPEE Top-Aligned,TM_AVG,0.45802548950685865901
18,RUPEE Top-Aligned,TM_AVG,0.45690729773629322399
19,RUPEE Top-Aligned,TM_AVG,0.45598974737781983249
20,RUPEE Top-Aligned,TM_AVG,0.45504678838398825715
21,RUPEE Top-Aligned,TM_AVG,0.45414066865010516115
22,RUPEE Top-Aligned,TM_AVG,0.45330883091005820467
23,RUPEE Top-Aligned,TM_AVG,0.45246974817416868893
24,RUPEE Top-Aligned,TM_AVG,0.45175542767538544094
25,RUPEE Top-Aligned,TM_AVG,0.45100923641636770371
26,RUPEE Top-Aligned,TM_AVG,0.45026396405396932372
27,RUPEE Top-Aligned,TM_AVG,0.44959275739633342421
28,RUPEE Top-Aligned,TM_AVG,0.44901623540385005658
